J0630.2-0929c 97.57100 -9.49600 0.37700 0.23500 28.00000 4.20000 7.30000e+00 1.50000e+00
J0630.3+6906 97.58900 69.11200 0.22600 0.16700 -78.00000 4.20000 2.90000e+00 7.00000e-01
J0630.9-2406 97.74700 -24.11000 0.01900 0.01900 -56.00000 38.40000 4.29000e+01 2.60000e+00
J0631.2+2019 97.80300 20.32800 0.12300 0.09100 86.00000 5.90000 9.30000e+00 1.80000e+00
J0631.5+1036 97.88600 10.61300 0.03100 0.02900 73.00000 28.50000 3.92000e+01 2.20000e+00
J0631.6+0644 97.90700 6.74100 0.04700 0.04600 -61.00000 14.00000 2.12000e+01 2.80000e+00
J0633.7+0632 98.43800 6.54100 0.01800 0.01800 71.00000 57.90000 1.24400e+02 3.60000e+00
J0633.9+1746 98.47900 17.77300 0.00500 0.00500 78.00000 1012.09998 4.15310e+03 1.09000e+01
J0634.1+0424 98.52800 4.40600 0.10900 0.08900 20.00000 21.10000 4.69000e+01 2.90000e+00
J0634.7-2334 98.67700 -23.57500 0.18200 0.13200 87.00000 6.60000 7.30000e+00 1.10000e+00
J0636.7+7115 99.19100 71.26300 0.16900 0.13900 76.00000 6.50000 4.90000e+00 8.00000e-01
J0637.5+0418 99.38300 4.31500 0.08900 0.07800 59.00000 8.80000 1.74000e+01 2.40000e+00
J0638.4+5704 99.60500 57.07400 0.15600 0.13700 -32.00000 6.30000 4.80000e+00 7.00000e-01
J0638.6+7324 99.65300 73.40800 0.11400 0.10900 51.00000 11.00000 7.70000e+00 8.00000e-01
J0639.9+3250 99.98800 32.83900 0.54200 0.26300 4.00000 4.40000 5.00000e+00 1.00000e+00
J0640.0-1252 100.02100 -12.87600 0.04100 0.03900 -31.00000 8.00000 5.70000e+00 1.30000e+00
J0640.9+0752 100.24700 7.88200 0.28800 0.16400 -35.00000 5.70000 1.24000e+01 2.30000e+00
J0641.1+1004 100.28600 10.08300 0.18100 0.14800 9.00000 10.20000 1.84000e+01 2.40000e+00
J0641.8-0319 100.47100 -3.31900 0.16300 0.12400 -78.00000 4.10000 8.20000e+00 1.80000e+00
J0643.2+0859 100.80300 8.99500 0.06900 0.05600 -30.00000 15.40000 2.55000e+01 2.80000e+00
J0644.6+6035 101.15200 60.59100 0.06700 0.05600 10.00000 11.10000 7.10000e+00 8.00000e-01
J0644.6-2853 101.15900 -28.89600 0.08100 0.07800 65.00000 4.80000 3.50000e+00 9.00000e-01
J0647.6+0032 101.91300 0.53500 0.08600 0.07100 -80.00000 11.20000 2.06000e+01 2.00000e+00
J0647.8+1751 101.96200 17.85100 0.27100 0.15800 -79.00000 5.30000 8.00000e+00 1.50000e+00
J0648.1+1606 102.04100 16.10800 0.04600 0.04400 -76.00000 5.30000 3.00000e+00 9.00000e-01
J0648.8+1516 102.20500 15.27600 0.03000 0.02800 -77.00000 19.20000 1.75000e+01 1.70000e+00
J0648.8-1740 102.20900 -17.66800 0.19200 0.12600 47.00000 5.80000 9.50000e+00 1.70000e+00
J0650.4-1636 102.60600 -16.60800 0.09600 0.09200 21.00000 7.20000 1.16000e+01 1.70000e+00
J0650.5+2055 102.64400 20.93000 0.04300 0.03700 78.00000 10.00000 6.80000e+00 1.40000e+00
J0650.7+2503 102.69700 25.06300 0.02200 0.02100 17.00000 29.50000 2.87000e+01 2.30000e+00
J0650.9+6524 102.74800 65.41500 0.18400 0.11400 56.00000 6.80000 4.30000e+00 7.00000e-01
J0651.3+4014 102.82900 40.24600 0.07700 0.06100 -10.00000 6.80000 4.60000e+00 8.00000e-01
J0653.6+2817 103.41400 28.29000 0.05900 0.05700 6.00000 10.30000 7.30000e+00 9.00000e-01
J0654.4+4514 103.60400 45.24700 0.02700 0.02700 11.00000 39.40000 3.46000e+01 1.30000e+00
J0654.4+5042 103.60900 50.70200 0.03300 0.03100 28.00000 26.30000 1.59000e+01 1.20000e+00
J0654.5+0926 103.63800 9.44700 0.29100 0.18400 34.00000 4.90000 6.50000e+00 1.30000e+00
J0656.2-0323 104.05400 -3.39000 0.05400 0.05100 62.00000 17.40000 2.78000e+01 2.20000e+00
J0656.4+4232 104.10100 42.54200 0.09900 0.06800 -21.00000 9.40000 7.30000e+00 1.00000e+00
J0658.6+0636 104.65100 6.60400 0.07200 0.06500 -29.00000 6.10000 7.30000e+00 1.30000e+00
J0658.8+2318 104.72000 23.31500 0.10200 0.09400 -51.00000 4.40000 3.50000e+00 9.00000e-01
J0659.2-0439c 104.80200 -4.65300 0.10000 0.08400 -1.00000 5.60000 1.16000e+01 2.20000e+00
J0659.5+1414 104.89900 14.24700 0.08600 0.07900 -45.00000 23.40000 2.84000e+01 1.30000e+00
J0700.0+1709 105.02300 17.15600 0.13500 0.10000 37.00000 9.80000 1.02000e+01 1.20000e+00
J0700.2+1304 105.07300 13.07800 0.07300 0.05800 -82.00000 6.10000 4.10000e+00 1.00000e+00
J0700.6+3557 105.16200 35.96600 0.13400 0.11200 -87.00000 4.70000 3.80000e+00 8.00000e-01
J0702.7-1952 105.68000 -19.87100 0.05700 0.05000 50.00000 8.60000 9.50000e+00 1.40000e+00
J0704.1-1043 106.03500 -10.72200 0.21000 0.11100 -10.00000 9.00000 1.74000e+01 2.40000e+00
J0705.7-0006 106.43800 -0.11300 0.11600 0.09900 -78.00000 4.10000 5.40000e+00 1.30000e+00
J0706.5+3744 106.62900 37.74900 0.02700 0.02500 -81.00000 18.80000 1.32000e+01 1.30000e+00
J0707.0+7741 106.75500 77.69800 0.03000 0.02900 -86.00000 25.30000 1.53000e+01 1.00000e+00
J0707.2+6101 106.81200 61.02900 0.38900 0.24500 39.00000 6.30000 4.70000e+00 7.00000e-01
J0707.7-1035c 106.92700 -10.59200 0.16700 0.11300 84.00000 4.10000 1.16000e+01 2.90000e+00
J0708.7+1747 107.19600 17.79400 0.06600 0.05400 78.00000 5.40000 3.40000e+00 9.00000e-01
J0708.9+2239 107.23700 22.66600 0.08600 0.08300 31.00000 7.20000 5.40000e+00 9.00000e-01
J0709.7-0256 107.44600 -2.93900 0.03900 0.03800 17.00000 21.10000 2.82000e+01 1.70000e+00
J0710.3+5908 107.58500 59.14800 0.03400 0.03000 -29.00000 15.30000 8.90000e+00 1.20000e+00
J0710.5+4732 107.62500 47.53300 0.16300 0.12400 75.00000 11.20000 9.10000e+00 9.00000e-01
J0711.1-1037 107.79400 -10.62100 0.18900 0.15900 61.00000 8.00000 1.45000e+01 2.30000e+00
J0712.6+5033 108.17200 50.55600 0.03600 0.03500 -39.00000 21.20000 1.52000e+01 1.10000e+00
J0713.9+1933 108.49600 19.55900 0.04200 0.03600 -35.00000 33.60000 2.87000e+01 1.50000e+00
J0719.3+3307 109.82900 33.12500 0.01900 0.01900 6.00000 66.60000 5.73000e+01 2.00000e+00
J0721.4+0404 110.36400 4.07400 0.08600 0.07800 -52.00000 10.60000 1.12000e+01 1.20000e+00
J0721.5-0221 110.37500 -2.36200 0.18100 0.09500 -85.00000 4.10000 3.70000e+00 1.00000e+00
J0721.9+7120 110.49000 71.34500 0.00900 0.00900 -1.00000 196.60001 2.12100e+02 3.60000e+00
J0722.2-2648 110.55100 -26.80400 0.18000 0.12500 32.00000 5.50000 7.50000e+00 1.40000e+00
J0723.2-0728 110.80500 -7.47000 0.10900 0.07400 46.00000 4.20000 3.60000e+00 1.10000e+00
J0723.7+2050 110.92900 20.84600 0.09700 0.08300 66.00000 5.70000 4.60000e+00 9.00000e-01
J0724.1+2857 111.03200 28.95900 0.14900 0.12400 -80.00000 9.00000 7.30000e+00 9.00000e-01
J0725.2+1425 111.32300 14.43100 0.01900 0.01900 -8.00000 69.90000 7.22000e+01 2.10000e+00
J0725.7-0550 111.44100 -5.84200 0.05600 0.05300 -18.00000 6.00000 4.40000e+00 1.10000e+00
J0725.8-0054 111.46800 -0.90900 0.04600 0.04100 -70.00000 14.20000 1.26000e+01 1.20000e+00
J0725.8+0212 111.46800 2.20700 0.08300 0.06400 14.00000 9.20000 8.50000e+00 1.20000e+00
J0728.0+4828 112.01900 48.47200 0.13700 0.10100 -86.00000 4.30000 3.00000e+00 8.00000e-01
J0729.7-1448 112.43100 -14.80100 0.19300 0.10800 -42.00000 4.50000 8.00000e+00 1.70000e+00
J0730.2-1141 112.57400 -11.68400 0.01400 0.01300 -79.00000 111.90000 1.90200e+02 3.30000e+00
J0730.3+6720 112.58500 67.34400 0.15700 0.14900 -4.00000 5.20000 3.60000e+00 7.00000e-01
J0730.5+3307 112.62700 33.12700 0.04700 0.04500 8.00000 8.50000 5.20000e+00 8.00000e-01
J0730.5-0537 112.63200 -5.62000 0.05200 0.04900 5.00000 8.00000 6.50000e+00 1.10000e+00
J0731.7-1914c 112.94400 -19.23700 0.49200 0.35300 37.00000 6.00000 1.29000e+01 2.00000e+00
J0733.3+5904 113.32800 59.06700 0.14200 0.10900 -5.00000 7.50000 5.20000e+00 7.00000e-01
J0733.5+5153 113.39700 51.89100 0.11100 0.06200 62.00000 6.30000 3.30000e+00 8.00000e-01
J0733.8+5021 113.45000 50.35900 0.07100 0.06500 -77.00000 9.00000 6.40000e+00 8.00000e-01
J0733.8+4108 113.47200 41.14300 0.08200 0.07300 -1.00000 6.80000 4.30000e+00 8.00000e-01
J0734.7-1558 113.68000 -15.98100 0.03400 0.03300 34.00000 32.00000 4.23000e+01 1.90000e+00
J0738.1+1741 114.53600 17.69800 0.01700 0.01700 17.00000 55.30000 6.12000e+01 2.40000e+00
J0739.4+0137 114.85100 1.62700 0.04300 0.04000 -9.00000 39.00000 3.66000e+01 1.40000e+00
J0739.8+1312 114.97400 13.21100 0.53200 0.40000 58.00000 4.20000 4.30000e+00 9.00000e-01
J0740.8+6621 115.22000 66.36100 0.09700 0.08700 -4.00000 8.30000 4.80000e+00 7.00000e-01
J0742.6+5444 115.66000 54.73400 0.02200 0.02200 -53.00000 61.60000 4.74000e+01 1.50000e+00
J0742.7-2824 115.68000 -28.40500 0.08500 0.06700 59.00000 12.30000 1.57000e+01 1.60000e+00
J0744.1-2523 116.04500 -25.39900 0.05500 0.05000 -30.00000 18.10000 2.39000e+01 1.80000e+00
J0744.3+1715 116.08200 17.25600 0.19800 0.11800 22.00000 4.90000 4.20000e+00 9.00000e-01
J0744.3+7434 116.09900 74.57700 0.05300 0.05000 40.00000 11.90000 6.30000e+00 8.00000e-01
J0746.4+2540 116.61000 25.67500 0.17400 0.14300 9.00000 10.70000 1.03000e+01 1.00000e+00
J0746.4-0225 116.61800 -2.42200 0.07500 0.06000 89.00000 9.60000 7.20000e+00 1.10000e+00
J0746.6-0706 116.66000 -7.11500 0.10400 0.09300 -77.00000 4.90000 5.10000e+00 1.20000e+00
J0746.9+8511 116.72500 85.19800 0.05400 0.04300 61.00000 9.70000 4.70000e+00 8.00000e-01
J0747.4-0734 116.86300 -7.58000 0.08900 0.06900 58.00000 5.50000 5.20000e+00 1.20000e+00
J0747.4+0904 116.86700 9.06800 0.06700 0.06400 51.00000 5.90000 3.50000e+00 8.00000e-01
J0748.0-1639 117.00400 -16.66100 0.13600 0.11500 -47.00000 8.00000 1.15000e+01 1.40000e+00
J0748.3+2401 117.09300 24.02400 0.07100 0.05900 -57.00000 9.40000 6.50000e+00 9.00000e-01
J0748.5+7910 117.13600 79.17700 0.17800 0.14700 -49.00000 4.70000 2.80000e+00 6.00000e-01
J0748.8-2208 117.20200 -22.13500 0.12200 0.08700 48.00000 5.90000 8.60000e+00 1.60000e+00
J0748.8+4929 117.22000 49.48900 0.16700 0.15800 56.00000 5.70000 4.20000e+00 8.00000e-01
J0749.0+4459 117.26500 44.98700 0.12100 0.09200 -58.00000 8.50000 5.80000e+00 8.00000e-01
J0749.4+1059 117.35800 10.98300 0.14100 0.11500 38.00000 6.00000 4.70000e+00 9.00000e-01
J0749.5+1320 117.39800 13.34000 0.13300 0.11000 -44.00000 6.40000 5.40000e+00 1.00000e+00
J0750.6+1232 117.67400 12.53900 0.07700 0.06000 58.00000 13.30000 1.25000e+01 1.20000e+00
J0751.2+1806 117.80500 18.10700 0.04800 0.04300 31.00000 23.90000 1.30000e+01 1.00000e+00
J0751.7-2944 117.93800 -29.73400 0.08400 0.08100 17.00000 5.50000 8.80000e+00 1.70000e+00
J0752.6-1629 118.15200 -16.48900 0.10500 0.07900 -39.00000 6.50000 6.20000e+00 1.10000e+00
J0753.1+5353 118.28300 53.88900 0.04300 0.03900 51.00000 16.70000 1.08000e+01 1.00000e+00
J0754.4-1148 118.62000 -11.81300 0.04300 0.03600 -1.00000 18.40000 1.80000e+01 1.40000e+00
J0754.8+4824 118.70900 48.41000 0.03700 0.03600 8.00000 18.50000 1.25000e+01 1.00000e+00
J0755.2-2633 118.80200 -26.56200 0.41000 0.23300 33.00000 7.30000 1.16000e+01 1.60000e+00
J0757.0+0956 119.27400 9.94800 0.03600 0.03400 59.00000 24.50000 2.11000e+01 1.30000e+00
J0757.5-0536 119.39600 -5.60600 0.33800 0.20800 23.00000 6.20000 6.50000e+00 1.00000e+00
J0758.1+1130 119.54500 11.50400 0.13500 0.11700 -4.00000 4.90000 3.50000e+00 8.00000e-01
J0758.6-1451 119.65600 -14.86600 0.07800 0.07100 85.00000 12.10000 7.30000e+00 1.10000e+00
J0758.7+3747 119.67900 37.78900 0.09900 0.09300 -46.00000 4.60000 2.80000e+00 7.00000e-01
J0758.9+2705 119.72700 27.09000 0.09300 0.07100 -85.00000 8.30000 5.20000e+00 8.00000e-01
J0800.9+4401 120.24400 44.01700 0.13700 0.09700 -70.00000 8.20000 5.50000e+00 8.00000e-01
J0802.0+1005 120.50800 10.08700 0.06200 0.06000 2.00000 5.60000 3.50000e+00 8.00000e-01
J0802.3-0941 120.59000 -9.69600 0.06500 0.05800 89.00000 8.70000 7.40000e+00 1.10000e+00
J0803.3-0339 120.83200 -3.66300 0.06600 0.04900 -43.00000 14.50000 1.12000e+01 1.20000e+00
J0804.4+0418 121.10600 4.30000 0.22700 0.20200 14.00000 4.70000 4.10000e+00 8.00000e-01
J0805.0-0622 121.25300 -6.37500 0.06600 0.05500 16.00000 7.90000 6.20000e+00 1.20000e+00
J0805.2-0112 121.32400 -1.20800 0.08500 0.06800 15.00000 10.40000 7.80000e+00 9.00000e-01
J0805.4+7534 121.35200 75.58100 0.02400 0.02300 37.00000 26.60000 1.60000e+01 1.20000e+00
J0805.4+6144 121.35800 61.74500 0.11900 0.09500 -72.00000 18.30000 1.25000e+01 8.00000e-01
J0806.6+5933 121.66900 59.55900 0.08600 0.07100 -9.00000 6.60000 3.50000e+00 7.00000e-01
J0807.1-0541 121.78200 -5.69500 0.03900 0.03500 -71.00000 19.40000 1.77000e+01 1.40000e+00
J0807.1+7744 121.78600 77.73800 0.16300 0.08900 79.00000 7.70000 4.30000e+00 6.00000e-01
J0807.9+4946 121.99700 49.77400 0.21200 0.18200 -64.00000 6.10000 4.40000e+00 7.00000e-01
J0808.2-0751 122.07200 -7.85200 0.01600 0.01600 63.00000 73.80000 8.52000e+01 2.60000e+00
J0809.5+4045 122.39600 40.75700 0.18100 0.13300 -74.00000 5.40000 4.30000e+00 8.00000e-01
J0809.5+5342 122.39600 53.70900 0.09700 0.07800 0.00000 8.30000 5.50000e+00 8.00000e-01
J0809.6+3456 122.40900 34.94200 0.04800 0.04300 38.00000 8.00000 4.50000e+00 1.00000e+00
J0809.8+5218 122.45400 52.30800 0.01600 0.01500 36.00000 56.20000 5.36000e+01 2.30000e+00
J0811.3+0146 122.84800 1.78100 0.03000 0.02800 38.00000 28.70000 2.77000e+01 1.50000e+00
J0812.0+0237 123.00300 2.62600 0.05100 0.04700 7.00000 7.80000 5.00000e+00 1.10000e+00
J0812.9+5555 123.24200 55.93300 0.08600 0.07000 -90.00000 5.60000 2.90000e+00 7.00000e-01
J0813.3+6509 123.34900 65.16600 0.11300 0.11000 -43.00000 4.40000 2.90000e+00 8.00000e-01
J0813.5-0356 123.38700 -3.93900 0.08900 0.07400 28.00000 5.20000 3.10000e+00 9.00000e-01
J0814.1-1012 123.54500 -10.20900 0.04500 0.04300 -5.00000 15.30000 1.42000e+01 1.40000e+00
J0814.5+2943 123.65000 29.72100 0.09600 0.07000 53.00000 5.80000 3.20000e+00 7.00000e-01
J0814.7+6428 123.67700 64.48000 0.03100 0.03000 -35.00000 26.70000 2.16000e+01 1.10000e+00
J0816.4-1311 124.11600 -13.19100 0.02300 0.02100 -59.00000 26.50000 2.56000e+01 2.10000e+00
J0816.5+2049 124.14400 20.82100 0.12400 0.10400 76.00000 4.40000 2.80000e+00 7.00000e-01
J0816.7-2421 124.18000 -24.35700 0.07500 0.07200 -14.00000 10.60000 1.05000e+01 1.10000e+00
J0816.7+5739 124.18300 57.66000 0.04500 0.04200 -4.00000 20.00000 1.31000e+01 1.00000e+00
J0817.8-0935 124.47200 -9.58800 0.04000 0.03700 81.00000 17.50000 1.58000e+01 1.40000e+00
J0818.0+3237 124.52400 32.63000 0.08000 0.06900 -13.00000 6.60000 4.10000e+00 8.00000e-01
J0818.2+4223 124.56200 42.39900 0.01800 0.01800 -85.00000 67.40000 5.86000e+01 2.20000e+00
J0818.8+2751 124.71400 27.85500 0.18800 0.14800 -36.00000 5.80000 4.20000e+00 8.00000e-01
J0820.4+3640 125.12400 36.68200 0.11500 0.08200 -87.00000 6.90000 4.50000e+00 8.00000e-01
J0820.9-1258 125.23200 -12.97600 0.09900 0.08600 -65.00000 4.10000 3.20000e+00 9.00000e-01
J0822.9+4041 125.73800 40.69500 0.10000 0.07800 63.00000 7.90000 6.30000e+00 9.00000e-01
J0824.1+2434 126.03600 24.57600 0.15400 0.12400 -16.00000 7.40000 6.20000e+00 1.00000e+00
J0824.9+5551 126.23100 55.85800 0.07500 0.07100 -40.00000 15.20000 1.11000e+01 8.00000e-01
J0824.9+3916 126.24900 39.27700 0.10200 0.09300 30.00000 9.20000 6.40000e+00 8.00000e-01
J0825.4-0213 126.35600 -2.23100 0.35500 0.24500 28.00000 4.20000 3.70000e+00 8.00000e-01
J0825.9-2230 126.49800 -22.50500 0.01800 0.01800 -22.00000 47.80000 5.51000e+01 2.30000e+00
J0826.0+0307 126.51900 3.12500 0.08600 0.07500 -77.00000 8.30000 5.80000e+00 1.00000e+00
J0827.2-0711 126.80900 -7.19000 0.07700 0.06300 -70.00000 8.30000 5.50000e+00 9.00000e-01
J0828.5+5217 127.14000 52.29500 0.13500 0.09700 81.00000 4.20000 2.30000e+00 6.00000e-01
J0828.8-2420 127.20800 -24.34000 0.11400 0.08500 -34.00000 5.50000 4.10000e+00 9.00000e-01
J0829.3+0901 127.33700 9.01700 0.12900 0.09700 -12.00000 4.20000 2.60000e+00 8.00000e-01
J0829.6-1137 127.40400 -11.62100 0.09100 0.08000 53.00000 5.70000 3.70000e+00 9.00000e-01
J0830.7+2408 127.68100 24.13800 0.06400 0.05900 -4.00000 21.30000 1.90000e+01 1.10000e+00
J0830.8+2629 127.70400 26.49100 0.20300 0.18800 -55.00000 5.20000 4.30000e+00 9.00000e-01
J0831.9+0430 127.99100 4.50300 0.02900 0.02800 -24.00000 42.30000 3.25000e+01 1.50000e+00
J0832.6+4914 128.16701 49.24900 0.12400 0.11300 1.00000 4.20000 2.70000e+00 7.00000e-01
J0834.1+4223 128.52800 42.39700 0.08100 0.06600 -85.00000 13.60000 9.30000e+00 9.00000e-01
J0834.6+6101 128.67400 61.02200 0.14000 0.11500 -89.00000 4.30000 2.90000e+00 7.00000e-01
J0834.7+4403 128.68900 44.06000 0.08000 0.07400 48.00000 6.10000 3.30000e+00 7.00000e-01
J0835.4+0930 128.86501 9.51000 0.14500 0.09500 0.00000 5.00000 3.60000e+00 8.00000e-01
J0836.3+2143 129.09000 21.71800 0.19400 0.13100 28.00000 4.70000 3.80000e+00 8.00000e-01
J0836.5-2020 129.14101 -20.34400 0.18000 0.15800 -25.00000 7.90000 7.80000e+00 1.00000e+00
J0838.8-2829 129.70399 -28.48900 0.05600 0.05300 64.00000 13.70000 1.27000e+01 1.20000e+00
J0839.5+0102 129.89000 1.03800 0.08800 0.07700 -10.00000 8.90000 6.40000e+00 9.00000e-01
J0839.6+3538 129.91200 35.63900 0.08300 0.06200 -74.00000 8.40000 5.00000e+00 9.00000e-01
J0839.6+1803 129.92300 18.05900 0.07100 0.06900 -15.00000 6.30000 3.40000e+00 8.00000e-01
J0840.8+1315 130.21001 13.25300 0.12300 0.11300 31.00000 9.20000 7.40000e+00 9.00000e-01
J0841.4+7053 130.37300 70.89700 0.04700 0.04500 65.00000 34.50000 3.64000e+01 1.10000e+00
J0843.4+6713 130.85899 67.21800 0.06100 0.04900 32.00000 13.20000 7.20000e+00 8.00000e-01
J0843.9+5311 130.99200 53.19900 0.07700 0.07400 -71.00000 8.70000 4.60000e+00 7.00000e-01
J0846.7-0651 131.67799 -6.85800 0.30200 0.26400 25.00000 6.00000 5.10000e+00 9.00000e-01
J0846.8-2638 131.71600 -26.65000 0.13800 0.12800 63.00000 4.90000 5.00000e+00 1.00000e+00
J0846.9-2336 131.75000 -23.60400 0.04200 0.04000 85.00000 15.60000 1.34000e+01 1.30000e+00
J0847.1+1134 131.78799 11.56800 0.05000 0.04500 88.00000 10.50000 6.60000e+00 1.20000e+00
J0848.5+7018 132.13100 70.30100 0.08800 0.07200 65.00000 6.30000 3.10000e+00 7.00000e-01
J0849.1+6607 132.29700 66.12700 0.05500 0.05200 59.00000 10.80000 6.10000e+00 8.00000e-01
J0849.3+0458 132.32500 4.98000 0.10600 0.07200 -49.00000 8.40000 6.00000e+00 1.00000e+00
J0849.5-2912 132.39101 -29.20300 0.07400 0.05500 -33.00000 9.50000 8.20000e+00 1.10000e+00
J0849.9+5108 132.48199 51.14500 0.03800 0.03600 67.00000 32.40000 2.24000e+01 1.10000e+00
J0850.0+4855 132.52000 48.92000 0.02900 0.02800 -35.00000 34.50000 2.51000e+01 1.20000e+00
J0850.2-1214 132.55701 -12.23400 0.03000 0.02700 81.00000 40.40000 3.28000e+01 1.60000e+00
J0850.2+3500 132.56599 35.00100 0.09000 0.08200 -35.00000 5.30000 2.80000e+00 7.00000e-01
J0851.8+5531 132.95599 55.52500 0.16600 0.09700 44.00000 7.10000 4.20000e+00 7.00000e-01
J0854.2+4408 133.57300 44.14500 0.08500 0.07300 76.00000 4.30000 2.00000e+00 6.00000e-01
J0854.8+2006 133.70000 20.11200 0.02000 0.01900 51.00000 56.50000 5.80000e+01 2.20000e+00
J0855.2-0718 133.80901 -7.30800 0.20500 0.17400 -34.00000 5.60000 4.70000e+00 9.00000e-01
J0855.4+7142 133.86099 71.71200 0.10300 0.09400 31.00000 9.30000 6.90000e+00 9.00000e-01
J0856.4+6429 134.11000 64.48500 0.15400 0.12900 78.00000 4.70000 3.20000e+00 7.00000e-01
J0856.5+2057 134.14999 20.95800 0.07500 0.06800 -44.00000 8.30000 6.90000e+00 1.10000e+00
J0856.7-1105 134.17999 -11.08600 0.03000 0.02700 -26.00000 30.80000 2.81000e+01 1.70000e+00
J0858.1-1951 134.54100 -19.85500 0.08900 0.07100 47.00000 10.30000 1.02000e+01 1.10000e+00
J0859.1+6219 134.79100 62.32100 0.15100 0.10700 88.00000 6.00000 3.70000e+00 7.00000e-01
J0900.0+6754 135.02200 67.91400 0.33100 0.24000 -63.00000 4.40000 2.90000e+00 7.00000e-01
J0902.4+2050 135.62199 20.84700 0.03800 0.03700 -55.00000 18.30000 1.37000e+01 1.20000e+00
J0903.1+4649 135.79900 46.82000 0.15300 0.11800 -71.00000 7.70000 5.00000e+00 7.00000e-01
J0904.3+4240 136.08800 42.68200 0.10600 0.09400 60.00000 7.90000 5.30000e+00 8.00000e-01
J0904.9+2739 136.22701 27.66100 0.19400 0.15400 -72.00000 4.60000 3.60000e+00 8.00000e-01
J0905.5+1358 136.39000 13.97000 0.03600 0.03600 -28.00000 16.60000 1.26000e+01 1.40000e+00
J0905.8-2127 136.45799 -21.46100 0.22000 0.14900 -56.00000 6.60000 7.60000e+00 1.20000e+00
J0906.3-0906 136.57899 -9.10100 0.04700 0.04600 -48.00000 12.90000 9.10000e+00 1.10000e+00
J0909.0+2310 137.26700 23.16700 0.07700 0.05300 -61.00000 10.10000 7.60000e+00 1.30000e+00
J0909.1+0121 137.29800 1.35800 0.03300 0.03200 -16.00000 34.10000 4.41000e+01 2.30000e+00
J0909.6+0157 137.41701 1.96200 0.07300 0.07000 68.00000 9.60000 1.41000e+01 2.00000e+00
J0909.8-0229 137.45799 -2.50000 0.05100 0.04700 58.00000 26.40000 1.74000e+01 1.10000e+00
J0910.5+3329 137.64700 33.49000 0.03200 0.02900 -89.00000 17.40000 1.38000e+01 1.40000e+00
J0910.7+3858 137.68900 38.97100 0.08400 0.07500 40.00000 4.60000 2.10000e+00 6.00000e-01
J0910.9+2248 137.74500 22.80300 0.09000 0.08400 -14.00000 8.80000 8.40000e+00 1.00000e+00
J0911.8+3351 137.96899 33.85500 0.08300 0.07100 46.00000 5.60000 4.10000e+00 1.00000e+00
J0912.2+4126 138.05701 41.44100 0.18400 0.10200 -88.00000 6.40000 4.70000e+00 8.00000e-01
J0912.4+2800 138.10800 28.00400 0.08400 0.07100 84.00000 5.60000 3.30000e+00 1.00000e+00
J0912.6-2757 138.16701 -27.95800 0.19000 0.13000 -59.00000 6.10000 6.50000e+00 1.00000e+00
J0912.7+1556 138.19600 15.93400 0.08700 0.07100 39.00000 5.40000 3.40000e+00 1.10000e+00
J0912.9-2104 138.24800 -21.07700 0.03900 0.03400 79.00000 14.40000 1.16000e+01 1.30000e+00
J0915.0+5844 138.77000 58.74000 0.25000 0.15600 28.00000 4.20000 2.60000e+00 6.00000e-01
J0915.8+2933 138.96500 29.56000 0.02600 0.02500 -62.00000 30.00000 2.35000e+01 1.70000e+00
J0916.3+3857 139.09000 38.96200 0.12000 0.10900 -84.00000 5.00000 3.30000e+00 7.00000e-01
J0917.3-0344 139.34700 -3.73700 0.10500 0.08000 -25.00000 5.50000 3.50000e+00 9.00000e-01
J0919.4+6604 139.87100 66.07500 0.13100 0.10600 -13.00000 4.50000 2.70000e+00 7.00000e-01
J0919.5-2200 139.88300 -22.00500 0.20700 0.10200 61.00000 4.20000 3.30000e+00 9.00000e-01
J0920.9+4442 140.23000 44.70500 0.02200 0.02100 79.00000 82.10000 6.15000e+01 1.50000e+00
J0921.0-2258 140.25200 -22.96700 0.09500 0.08500 15.00000 4.10000 2.30000e+00 8.00000e-01
J0921.6+2339 140.41600 23.65600 0.04500 0.04300 -71.00000 9.70000 6.00000e+00 9.00000e-01
J0921.8+6215 140.45300 62.26600 0.04600 0.04400 -55.00000 25.80000 1.59000e+01 8.00000e-01
J0922.4-0529 140.60201 -5.49700 0.07900 0.06900 51.00000 9.60000 7.00000e+00 9.00000e-01
J0923.1+3853 140.78999 38.89700 0.18200 0.14500 -72.00000 7.90000 6.20000e+00 8.00000e-01
J0923.3+4127 140.84599 41.46300 0.08500 0.06500 -43.00000 14.60000 9.40000e+00 9.00000e-01
J0924.0+2816 141.00200 28.28200 0.10200 0.08800 -24.00000 9.30000 6.40000e+00 8.00000e-01
J0924.2+0534 141.06400 5.57700 0.08200 0.07700 -26.00000 7.50000 5.80000e+00 9.00000e-01
J0925.6+5959 141.40401 59.99400 0.08400 0.07300 73.00000 6.00000 2.70000e+00 7.00000e-01
J0925.7+3129 141.42599 31.49300 0.10900 0.09000 15.00000 4.20000 2.10000e+00 6.00000e-01
J0926.3+5409 141.58000 54.15600 0.10800 0.09700 -67.00000 5.30000 2.60000e+00 6.00000e-01
J0927.9-2037 141.99800 -20.62000 0.11000 0.09200 -45.00000 9.50000 7.40000e+00 9.00000e-01
J0928.5+4048 142.13300 40.81600 0.07000 0.06900 55.00000 5.70000 2.70000e+00 7.00000e-01
